8,7,764.9,114.6,42.1,35.9,0.9355,-1,-1,-1
8,8,879.0,118.3,40.5,35.1,0.9338,-1,-1,-1
8,9,767.1,18.3,41.1,34.1,0.9328,-1,-1,-1
8,10,365.3,92.0,45.7,41.3,0.9326,-1,-1,-1
8,11,488.7,90.9,45.0,41.7,0.9316,-1,-1,-1
8,12,634.7,106.0,40.7,38.4,0.9307,-1,-1,-1
9,1,488.2,11.1,44.0,36.7,0.9469,-1,-1,-1
9,2,827.2,54.9,41.8,42.2,0.9437,-1,-1,-1
9,3,713.2,50.4,42.4,42.4,0.9399,-1,-1,-1
9,4,365.0,6.2,45.3,38.5,0.9395,-1,-1,-1
9,5,575.6,44.0,44.2,44.1,0.9391,-1,-1,-1
9,6,935.4,73.4,39.0,41.0,0.9344,-1,-1,-1
9,7,765.0,114.6,42.1,35.8,0.9356,-1,-1,-1
9,8,879.1,118.3,40.5,35.1,0.9339,-1,-1,-1
9,9,767.3,18.3,41.0,34.0,0.9331,-1,-1,-1
9,10,365.4,91.9,45.7,41.4,0.9318,-1,-1,-1
9,11,488.7,90.9,45.1,41.7,0.9315,-1,-1,-1
9,12,634.8,106.0,40.7,38.4,0.9314,-1,-1,-1
10,1,488.2,11.1,43.9,36.7,0.9470,-1,-1,-1
10,2,827.2,54.9,41.8,42.2,0.9437,-1,-1,-1
10,3,713.3,50.4,42.2,42.2,0.9402,-1,-1,-1
10,4,364.9,6.2,45.4,38.5,0.9395,-1,-1,-1
10,5,575.7,44.0,44.2,44.0,0.9400,-1,-1,-1
10,6,935.4,73.4,39.0,41.0,0.9344,-1,-1,-1
10,7,765.1,114.6,42.0,35.8,0.9354,-1,-1,-1
10,8,879.1,118.2,40.5,35.2,0.9337,-1,-1,-1
10,9,767.3,18.3,41.0,34.0,0.9328,-1,-1,-1
10,10,365.4,91.8,45.7,41.4,0.9321,-1,-1,-1
10,11,488.8,90.9,45.1,41.7,0.9314,-1,-1,-1
10,12,634.8,105.9,40.7,38.4,0.9314,-1,-1,-1
11,1,488.3,11.1,43.9,36.6,0.9473,-1,-1,-1
11,2,827.4,54.8,41.8,42.1,0.9441,-1,-1,-1
11,3,713.4,50.5,42.3,42.3,0.9403,-1,-1,-1
11,4,364.9,6.2,45.5,38.6,0.9392,-1,-1,-1
11,5,575.8,44.0,44.2,44.0,0.9395,-1,-1,-1
11,6,935.4,73.4,39.1,41.1,0.9354,-1,-1,-1
11,7,765.1,114.6,42.0,35.8,0.9353,-1,-1,-1
11,8,879.2,118.2,40.5,35.1,0.9330,-1,-1,-1
11,9,767.3,18.3,41.0,34.0,0.9324,-1,-1,-1
11,10,365.5,91.9,45.7,41.4,0.9329,-1,-1,-1
11,11,488.9,90.9,45.0,41.6,0.9311,-1,-1,-1
11,12,634.9,106.0,40.6,38.4,0.9319,-1,-1,-1
12,1,488.3,11.1,44.0,36.7,0.9473,-1,-1,-1
12,2,827.3,54.8,41.8,42.2,0.9436,-1,-1,-1
12,3,713.6,50.5,42.0,42.1,0.9404,-1,-1,-1
12,4,365.0,6.3,45.4,38.5,0.9399,-1,-1,-1
12,5,575.7,44.0,44.4,44.2,0.9410,-1,-1,-1
12,6,935.5,73.4,39.1,41.1,0.9353,-1,-1,-1
12,7,765.1,114.6,42.1,35.9,0.9360,-1,-1,-1
12,8,879.3,118.3,40.4,35.1,0.9332,-1,-1,-1
12,9,767.5,18.3,41.0,34.0,0.9334,-1,-1,-1
12,10,365.6,91.9,45.7,41.5,0.9330,-1,-1,-1
12,11,489.0,90.9,44.9,41.6,0.9310,-1,-1,-1
12,12,635.0,106.0,40.7,38.4,0.9317,-1,-1,-1
13,1,488.4,11.1,44.0,36.7,0.9468,-1,-1,-1
13,2,827.3,54.8,41.9,42.2,0.9432,-1,-1,-1
13,3,713.6,50.6,41.9,42.0,0.9407,-1,-1,-1
13,4,365.1,6.4,45.3,38.4,0.9396,-1,-1,-1
13,5,575.7,44.0,44.3,44.2,0.9407,-1,-1,-1
13,6,935.5,73.4,39.1,41.1,0.9356,-1,-1,-1
13,7,765.1,114.6,42.2,35.9,0.9353,-1,-1,-1
13,8,879.3,118.3,40.4,35.1,0.9328,-1,-1,-1
13,9,767.5,18.3,40.9,33.9,0.9333,-1,-1,-1
13,10,365.6,91.9,45.7,41.5,0.9332,-1,-1,-1
13,11,489.1,91.0,44.9,41.6,0.9311,-1,-1,-1
13,12,635.0,106.0,40.7,38.5,0.9317,-1,-1,-1
14,1,488.3,11.1,44.1,36.8,0.9471,-1,-1,-1
14,2,827.4,54.8,42.0,42.3,0.9438,-1,-1,-1
14,3,713.7,50.6,42.0,42.1,0.9400,-1,-1,-1
14,4,365.0,6.4,45.4,38.5,0.9397,-1,-1,-1
14,5,575.8,44.1,44.4,44.3,0.9396,-1,-1,-1
14,6,935.6,73.4,39.1,41.1,0.9343,-1,-1,-1
14,7,765.2,114.6,42.1,35.9,0.9362,-1,-1,-1
14,8,879.3,118.3,40.5,35.1,0.9332,-1,-1,-1
14,9,767.6,18.3,41.0,34.0,0.9324,-1,-1,-1
14,10,365.7,92.0,45.6,41.4,0.9335,-1,-1,-1
14,11,489.1,91.0,44.9,41.6,0.9311,-1,-1,-1
14,12,635.1,106.0,40.7,38.5,0.9316,-1,-1,-1
15,1,488.3,11.0,44.2,36.8,0.9466,-1,-1,-1
15,2,827.4,54.7,42.0,42.3,0.9438,-1,-1,-1
15,3,713.6,50.6,42.1,42.2,0.9409,-1,-1,-1
15,4,365.1,6.2,45.4,38.5,0.9394,-1,-1,-1
15,5,575.8,44.0,44.3,44.2,0.9402,-1,-1,-1
15,6,935.7,73.5,39.0,40.9,0.9353,-1,-1,-1
15,7,765.2,114.7,42.1,35.8,0.9359,-1,-1,-1
15,8,879.4,118.3,40.4,35.1,0.9324,-1,-1,-1
15,9,767.6,18.4,41.0,34.0,0.9324,-1,-1,-1
15,10,365.7,92.0,45.6,41.4,0.9322,-1,-1,-1
15,11,489.2,91.0,44.9,41.6,0.9313,-1,-1,-1
15,12,635.1,106.0,40.7,38.5,0.9315,-1,-1,-1
16,1,488.3,11.0,44.2,36.9,0.9464,-1,-1,-1
16,2,827.4,54.7,42.0,42.3,0.9435,-1,-1,-1
16,3,713.6,50.5,42.2,42.3,0.9403,-1,-1,-1
16,4,365.0,6.2,45.5,38.6,0.9393,-1,-1,-1
16,5,575.8,43.9,44.2,44.2,0.9388,-1,-1,-1
16,6,935.6,73.5,39.0,41.0,0.9342,-1,-1,-1
16,7,765.2,114.6,42.1,35.9,0.9354,-1,-1,-1
16,8,879.3,118.3,40.5,35.1,0.9341,-1,-1,-1
16,9,767.5,18.3,41.2,34.1,0.9329,-1,-1,-1
16,10,365.6,91.9,45.7,41.4,0.9325,-1,-1,-1
16,11,489.1,90.9,44.9,41.7,0.9312,-1,-1,-1
16,12,635.1,106.0,40.7,38.5,0.9310,-1,-1,-1
17,1,488.2,11.0,44.2,36.8,0.9461,-1,-1,-1
17,2,827.4,54.7,42.0,42.2,0.9439,-1,-1,-1
17,3,713.5,50.5,42.1,42.3,0.9402,-1,-1,-1
17,4,365.1,6.2,45.6,38.7,0.9383,-1,-1,-1
17,5,575.8,43.9,44.2,44.1,0.9376,-1,-1,-1
17,6,935.5,73.4,39.1,41.1,0.9339,-1,-1,-1
17,7,765.2,114.6,42.2,35.9,0.9352,-1,-1,-1
17,8,879.4,118.3,40.4,35.1,0.9327,-1,-1,-1
17,9,767.3,18.1,41.3,34.3,0.9335,-1,-1,-1
17,10,365.6,92.0,45.7,41.4,0.9326,-1,-1,-1
17,11,489.1,91.0,44.8,41.6,0.9301,-1,-1,-1
17,12,635.2,106.0,40.6,38.5,0.9299,-1,-1,-1
18,1,488.2,11.0,44.2,36.9,0.9470,-1,-1,-1
18,2,827.4,54.7,41.9,42.2,0.9449,-1,-1,-1
18,3,713.5,50.5,42.2,42.4,0.9398,-1,-1,-1
18,4,365.0,6.2,45.6,38.6,0.9401,-1,-1,-1
18,5,575.8,43.9,44.1,44.1,0.9397,-1,-1,-1
18,6,935.6,73.4,39.1,41.0,0.9351,-1,-1,-1
18,7,765.1,114.7,42.0,35.8,0.9353,-1,-1,-1
18,8,879.3,118.2,40.5,35.1,0.9343,-1,-1,-1
18,9,767.3,18.1,41.3,34.2,0.9320,-1,-1,-1
18,10,365.6,92.0,45.6,41.4,0.9334,-1,-1,-1
18,11,489.0,90.9,44.8,41.6,0.9300,-1,-1,-1
18,12,635.1,105.9,40.6,38.5,0.9307,-1,-1,-1
19,1,488.2,11.0,44.2,36.8,0.9466,-1,-1,-1
19,2,827.3,54.7,42.0,42.2,0.9447,-1,-1,-1
19,3,713.5,50.6,42.1,42.3,0.9405,-1,-1,-1
19,4,365.0,6.2,45.5,38.6,0.9392,-1,-1,-1
19,5,575.7,43.9,44.1,44.1,0.9395,-1,-1,-1
19,6,935.5,73.4,39.2,41.0,0.9352,-1,-1,-1
19,7,765.1,114.6,42.0,35.8,0.9358,-1,-1,-1
19,8,879.2,118.3,40.5,35.2,0.9325,-1,-1,-1
19,9,767.2,18.2,41.4,34.3,0.9323,-1,-1,-1
19,10,365.5,92.0,45.6,41.4,0.9334,-1,-1,-1
19,11,488.9,90.9,44.9,41.7,0.9304,-1,-1,-1
19,12,635.0,105.9,40.6,38.5,0.9312,-1,-1,-1
20,1,488.1,11.0,44.2,36.9,0.9461,-1,-1,-1
20,2,827.3,54.9,41.8,42.0,0.9429,-1,-1,-1
20,3,713.4,50.6,42.1,42.3,0.9414,-1,-1,-1
20,4,365.0,6.2,45.5,38.5,0.9397,-1,-1,-1
20,5,575.7,43.9,44.2,44.2,0.9389,-1,-1,-1
20,6,935.5,73.5,39.1,41.0,0.9360,-1,-1,-1
20,7,765.0,114.7,42.0,35.8,0.9358,-1,-1,-1
20,8,879.1,118.2,40.5,35.2,0.9335,-1,-1,-1
20,9,767.2,18.2,41.2,34.2,0.9321,-1,-1,-1
20,10,365.5,92.0,45.6,41.4,0.9342,-1,-1,-1
20,11,488.9,91.0,44.8,41.6,0.9318,-1,-1,-1
20,12,635.0,106.0,40.5,38.4,0.9307,-1,-1,-1
21,1,488.0,10.9,44.3,37.0,0.9447,-1,-1,-1
21,2,827.1,54.9,41.9,42.1,0.9445,-1,-1,-1
21,3,713.3,50.6,42.0,42.2,0.9410,-1,-1,-1
21,4,364.9,6.3,45.5,38.6,0.9390,-1,-1,-1
21,5,575.7,44.1,44.1,44.1,0.9390,-1,-1,-1
21,6,935.3,73.7,39.1,40.9,0.9354,-1,-1,-1
21,7,764.8,114.6,42.2,35.9,0.9341,-1,-1,-1
21,8,878.9,118.4,40.6,35.2,0.9321,-1,-1,-1
21,9,767.1,18.3,41.4,34.3,0.9323,-1,-1,-1
21,10,365.4,92.0,45.6,41.4,0.9340,-1,-1,-1
21,11,488.8,91.0,44.9,41.7,0.9329,-1,-1,-1
21,12,634.7,106.0,40.7,38.5,0.9320,-1,-1,-1
22,1,487.9,10.9,44.4,37.1,0.9454,-1,-1,-1
22,2,827.0,54.8,42.0,42.3,0.9454,-1,-1,-1
22,3,713.2,50.7,42.1,42.3,0.9421,-1,-1,-1
22,4,364.9,6.3,45.5,38.5,0.9385,-1,-1,-1
22,5,575.8,44.1,44.0,44.0,0.9395,-1,-1,-1
22,6,935.1,73.7,39.2,41.0,0.9357,-1,-1,-1
22,7,764.8,114.6,42.2,36.0,0.9343,-1,-1,-1
22,8,878.8,118.4,40.6,35.3,0.9326,-1,-1,-1
22,9,767.0,18.4,41.4,34.3,0.9322,-1,-1,-1
22,10,365.3,92.1,45.7,41.5,0.9334,-1,-1,-1
22,11,488.7,91.0,44.9,41.7,0.9317,-1,-1,-1
22,12,634.6,106.1,40.6,38.5,0.9329,-1,-1,-1
23,1,487.8,10.9,44.4,37.1,0.9452,-1,-1,-1
23,2,826.9,54.9,42.0,42.3,0.9454,-1,-1,-1
23,3,713.1,50.6,42.1,42.3,0.9424,-1,-1,-1
23,4,364.8,6.2,45.6,38.6,0.9388,-1,-1,-1
23,5,575.7,44.1,44.0,44.0,0.9404,-1,-1,-1
23,6,935.1,73.7,39.2,41.1,0.9366,-1,-1,-1
23,7,764.8,114.7,42.1,35.9,0.9353,-1,-1,-1
23,8,878.7,118.4,40.6,35.3,0.9327,-1,-1,-1
23,9,767.0,18.5,41.3,34.3,0.9318,-1,-1,-1
23,10,365.2,92.1,45.7,41.5,0.9333,-1,-1,-1
23,11,488.7,91.0,45.0,41.8,0.9315,-1,-1,-1
23,12,634.5,106.1,40.7,38.5,0.9329,-1,-1,-1
24,1,487.9,10.9,44.3,37.0,0.9451,-1,-1,-1
24,2,826.8,54.9,42.0,42.3,0.9449,-1,-1,-1
24,3,713.1,50.8,42.0,42.2,0.9425,-1,-1,-1
24,4,364.7,6.1,45.7,38.7,0.9401,-1,-1,-1
24,5,575.7,44.2,43.9,43.9,0.9386,-1,-1,-1
24,6,934.9,73.6,39.3,41.2,0.9381,-1,-1,-1
24,7,764.8,114.6,42.1,35.9,0.9353,-1,-1,-1
24,8,878.6,118.5,40.6,35.2,0.9325,-1,-1,-1
24,9,766.9,18.5,41.4,34.3,0.9318,-1,-1,-1
24,10,365.1,92.0,45.6,41.4,0.9335,-1,-1,-1
24,11,488.6,91.1,44.9,41.7,0.9327,-1,-1,-1
24,12,634.6,106.3,40.5,38.3,0.9310,-1,-1,-1
25,1,487.8,10.9,44.3,37.1,0.9448,-1,-1,-1
25,2,826.7,54.9,42.0,42.2,0.9448,-1,-1,-1
25,3,712.9,50.6,42.2,42.4,0.9429,-1,-1,-1
25,4,364.6,6.1,45.7,38.8,0.9391,-1,-1,-1
25,5,575.7,44.1,44.0,43.9,0.9389,-1,-1,-1
25,6,934.9,73.6,39.3,41.2,0.9371,-1,-1,-1
25,7,764.7,114.6,42.2,35.9,0.9356,-1,-1,-1
25,8,878.6,118.4,40.6,35.2,0.9323,-1,-1,-1
25,9,766.9,18.4,41.4,34.3,0.9314,-1,-1,-1
25,10,365.1,92.0,45.6,41.4,0.9333,-1,-1,-1
25,11,488.5,91.1,44.9,41.7,0.9324,-1,-1,-1
25,12,634.5,106.2,40.5,38.4,0.9306,-1,-1,-1
26,1,487.7,10.9,44.3,37.1,0.9453,-1,-1,-1
26,2,826.6,54.9,42.0,42.3,0.9449,-1,-1,-1
26,3,712.9,50.6,42.2,42.4,0.9428,-1,-1,-1
26,4,364.6,6.3,45.6,38.7,0.9392,-1,-1,-1
26,5,575.7,44.2,43.9,43.8,0.9405,-1,-1,-1
26,6,934.8,73.5,39.4,41.2,0.9377,-1,-1,-1
26,7,764.7,114.7,42.0,35.8,0.9362,-1,-1,-1
26,8,878.5,118.4,40.6,35.2,0.9334,-1,-1,-1
26,9,766.8,18.4,41.4,34.4,0.9318,-1,-1,-1
26,10,365.0,92.0,45.6,41.4,0.9330,-1,-1,-1
26,11,488.4,91.0,45.1,41.8,0.9332,-1,-1,-1
26,12,634.4,106.1,40.6,38.5,0.9304,-1,-1,-1
27,1,487.7,10.9,44.3,37.1,0.9458,-1,-1,-1
27,2,826.6,55.0,41.9,42.3,0.9445,-1,-1,-1
27,3,712.8,50.6,42.3,42.4,0.9436,-1,-1,-1
27,4,364.6,6.2,45.7,38.7,0.9392,-1,-1,-1
27,5,575.6,44.2,43.9,43.8,0.9393,-1,-1,-1
27,6,934.9,73.6,39.1,41.0,0.9355,-1,-1,-1
27,7,764.7,114.7,42.1,35.9,0.9360,-1,-1,-1
27,8,878.4,118.4,40.7,35.3,0.9326,-1,-1,-1
27,9,766.7,18.4,41.5,34.4,0.9318,-1,-1,-1
27,10,365.0,92.0,45.7,41.4,0.9341,-1,-1,-1
27,11,488.4,91.0,45.1,41.8,0.9319,-1,-1,-1
27,12,634.3,106.0,40.7,38.5,0.9308,-1,-1,-1
28,1,487.7,10.9,44.3,37.1,0.9452,-1,-1,-1
28,2,826.7,55.0,42.0,42.3,0.9443,-1,-1,-1
28,3,712.8,50.7,42.2,42.4,0.9443,-1,-1,-1
28,4,364.5,6.2,45.8,38.8,0.9389,-1,-1,-1
28,5,575.6,44.2,44.0,43.9,0.9386,-1,-1,-1
28,6,934.9,73.6,39.0,40.9,0.9368,-1,-1,-1
28,7,764.6,114.7,42.1,35.9,0.9340,-1,-1,-1
28,8,878.4,118.3,40.7,35.3,0.9326,-1,-1,-1
28,9,766.7,18.5,41.4,34.4,0.9309,-1,-1,-1
28,10,365.0,92.0,45.7,41.5,0.9335,-1,-1,-1
28,11,488.4,91.1,45.1,41.8,0.9321,-1,-1,-1
28,12,634.4,106.1,40.6,38.4,0.9308,-1,-1,-1
29,1,487.7,11.0,44.2,37.0,0.9455,-1,-1,-1
29,2,826.6,54.9,42.1,42.4,0.9441,-1,-1,-1
29,3,712.8,50.7,42.2,42.4,0.9432,-1,-1,-1
29,4,364.6,6.2,45.7,38.8,0.9397,-1,-1,-1
29,5,575.6,44.1,43.9,43.8,0.9376,-1,-1,-1
29,6,934.8,73.7,39.2,41.1,0.9378,-1,-1,-1
29,7,764.6,114.7,42.2,36.0,0.9360,-1,-1,-1
29,8,878.4,118.4,40.7,35.3,0.9324,-1,-1,-1
29,9,766.7,18.5,41.4,34.3,0.9309,-1,-1,-1
29,10,365.0,92.0,45.7,41.5,0.9340,-1,-1,-1
29,11,488.4,91.1,45.1,41.8,0.9328,-1,-1,-1
29,12,634.4,106.1,40.6,38.4,0.9311,-1,-1,-1
30,1,487.8,11.1,44.1,37.0,0.9463,-1,-1,-1
30,2,826.7,55.0,41.9,42.3,0.9425,-1,-1,-1
30,3,712.9,50.8,42.0,42.2,0.9432,-1,-1,-1
30,4,364.7,6.3,45.6,38.7,0.9384,-1,-1,-1
30,5,575.7,44.2,43.9,43.8,0.9379,-1,-1,-1
30,6,934.9,73.8,39.1,41.0,0.9379,-1,-1,-1
30,7,764.7,114.7,42.2,36.0,0.9357,-1,-1,-1
30,8,878.4,118.5,40.7,35.3,0.9322,-1,-1,-1
30,9,766.9,18.4,41.3,34.2,0.9310,-1,-1,-1
30,10,365.0,92.0,45.6,41.4,0.9343,-1,-1,-1
30,11,488.5,91.2,45.0,41.8,0.9331,-1,-1,-1
30,12,634.5,106.2,40.6,38.4,0.9307,-1,-1,-1
31,1,487.9,11.1,44.1,36.9,0.9468,-1,-1,-1
31,2,826.8,55.0,41.8,42.2,0.9447,-1,-1,-1
31,3,713.0,50.8,42.0,42.2,0.9415,-1,-1,-1
31,4,364.6,6.3,45.8,38.8,0.9394,-1,-1,-1
31,5,575.6,44.2,44.0,43.8,0.9384,-1,-1,-1
31,6,934.9,73.7,39.2,41.1,0.9372,-1,-1,-1
31,7,764.7,114.7,42.1,35.9,0.9350,-1,-1,-1
31,8,878.5,118.5,40.6,35.3,0.9325,-1,-1,-1
31,9,767.0,18.5,41.2,34.2,0.9316,-1,-1,-1
31,10,365.1,92.0,45.6,41.4,0.9329,-1,-1,-1
31,11,488.4,91.0,45.2,41.9,0.9320,-1,-1,-1
31,12,634.5,106.1,40.7,38.5,0.9309,-1,-1,-1
32,1,487.9,11.0,44.1,37.0,0.9455,-1,-1,-1
32,2,826.8,54.9,41.9,42.2,0.9450,-1,-1,-1
32,3,713.0,50.7,42.1,42.3,0.9424,-1,-1,-1
32,4,364.7,6.3,45.7,38.8,0.9388,-1,-1,-1
32,5,575.7,44.2,43.9,43.8,0.9386,-1,-1,-1
32,6,935.0,73.7,39.2,41.1,0.9380,-1,-1,-1
32,7,764.7,114.7,42.0,35.9,0.9363,-1,-1,-1
32,8,878.6,118.4,40.6,35.3,0.9330,-1,-1,-1
32,9,766.9,18.4,41.3,34.3,0.9312,-1,-1,-1
32,10,365.1,92.0,45.8,41.6,0.9332,-1,-1,-1
32,11,488.5,91.1,45.0,41.8,0.9327,-1,-1,-1
32,12,634.6,106.1,40.7,38.5,0.9307,-1,-1,-1
33,1,488.1,11.1,43.9,36.8,0.9468,-1,-1,-1
33,2,826.9,54.9,41.8,42.1,0.9424,-1,-1,-1
33,3,713.0,50.7,42.1,42.3,0.9426,-1,-1,-1
33,4,364.7,6.3,45.7,38.8,0.9381,-1,-1,-1
33,5,575.7,44.1,44.0,43.9,0.9392,-1,-1,-1
33,6,935.1,73.6,39.3,41.1,0.9379,-1,-1,-1
33,7,764.8,114.7,42.0,35.8,0.9340,-1,-1,-1
33,8,878.6,118.4,40.6,35.3,0.9323,-1,-1,-1
33,9,767.0,18.4,41.3,34.3,0.9306,-1,-1,-1
33,10,365.2,92.0,45.8,41.5,0.9331,-1,-1,-1
33,11,488.6,91.1,45.0,41.8,0.9310,-1,-1,-1
33,12,634.7,106.2,40.8,38.5,0.9297,-1,-1,-1
34,1,488.2,11.2,43.9,36.8,0.9459,-1,-1,-1
34,2,827.0,54.8,41.9,42.2,0.9448,-1,-1,-1
34,3,713.0,50.7,42.2,42.4,0.9417,-1,-1,-1
34,4,364.9,6.3,45.7,38.8,0.9387,-1,-1,-1
34,5,575.7,44.1,44.1,44.0,0.9387,-1,-1,-1
34,6,935.1,73.7,39.2,41.0,0.9361,-1,-1,-1
34,7,764.9,114.8,41.9,35.8,0.9346,-1,-1,-1
34,8,878.7,118.5,40.6,35.3,0.9324,-1,-1,-1
34,9,767.1,18.4,41.3,34.3,0.9316,-1,-1,-1
34,10,365.3,92.1,45.6,41.4,0.9337,-1,-1,-1
34,11,488.7,91.1,44.9,41.6,0.9331,-1,-1,-1
34,12,634.8,106.3,40.6,38.4,0.9313,-1,-1,-1
35,1,488.3,11.2,43.8,36.7,0.9466,-1,-1,-1
35,2,827.1,54.9,41.9,42.2,0.9446,-1,-1,-1
35,3,713.2,50.7,42.1,42.3,0.9415,-1,-1,-1
