9,4,387.3758,25.5142,0.9390
9,5,597.6318,65.9888,0.9381
9,6,785.7591,132.6426,0.9349
9,7,954.6138,94.0401,0.9358
9,8,387.9215,112.7477,0.9325
9,9,898.9290,136.0016,0.9334
9,10,787.5711,35.3997,0.9325
9,11,654.7631,125.2374,0.9310
9,12,510.9591,111.8259,0.9315
10,1,509.8793,29.3594,0.9462
10,2,847.6303,76.1012,0.9425
10,3,733.8865,71.8321,0.9408
10,4,387.3430,25.4345,0.9395
10,5,597.7025,66.0227,0.9363
10,6,785.7718,132.6671,0.9349
10,7,954.5649,94.0144,0.9334
10,8,387.8951,112.6260,0.9320
10,9,898.9203,135.8656,0.9334
10,10,787.5513,35.3485,0.9325
10,11,654.7785,125.2513,0.9334
10,12,510.9261,111.8167,0.9310
11,1,509.8141,29.4047,0.9454
11,2,847.6615,76.0806,0.9438
11,3,733.8983,71.8455,0.9417
11,4,387.4131,25.4522,0.9386
11,5,597.6678,66.0433,0.9377
11,6,785.7522,132.6261,0.9353
11,7,954.5671,94.0005,0.9368
11,8,387.9156,112.6727,0.9325
11,9,898.9386,135.8959,0.9329
11,10,787.5384,35.3698,0.9334
11,11,654.7317,125.2599,0.9325
11,12,510.9427,111.8413,0.9320
12,1,509.8761,29.4163,0.9470
12,2,847.5859,76.0561,0.9454
12,3,733.9015,71.7809,0.9421
12,4,387.3596,25.4901,0.9390
12,5,597.6706,65.9471,0.9381
12,6,785.7807,132.5371,0.9353
12,7,954.6221,94.1060,0.9372
12,8,387.9538,112.7063,0.9325
12,9,898.9136,135.9484,0.9344
12,10,787.5478,35.3901,0.9325
12,11,654.7611,125.2464,0.9305
12,12,510.9453,111.7795,0.9320
13,1,509.9359,29.4406,0.9458
13,2,847.6073,76.1404,0.9429
13,3,733.9115,71.7063,0.9412
13,4,387.4597,25.4215,0.9395
13,5,597.6443,66.0015,0.9358
13,6,785.7645,132.5916,0.9358
13,7,954.5453,93.9200,0.9329
13,8,387.9812,112.6031,0.9325
13,9,898.9017,135.8387,0.9339
13,10,787.5245,35.2868,0.9325
13,11,654.7244,125.1813,0.9310
13,12,510.9211,111.7203,0.9320
14,1,509.8288,29.4265,0.9446
14,2,847.6385,76.0761,0.9438
14,3,733.8915,71.7335,0.9417
14,4,387.4621,25.4254,0.9386
14,5,597.6457,65.9863,0.9372
14,6,785.7585,132.5676,0.9363
14,7,954.5607,93.9291,0.9368
14,8,387.9544,112.6537,0.9325
14,9,898.9135,135.8676,0.9339
14,10,787.5176,35.3306,0.9334
14,11,654.7019,125.2563,0.9320
14,12,510.9341,111.7539,0.9320
15,1,509.8578,29.4006,0.9450
15,2,847.6623,76.0253,0.9450
15,3,733.9148,71.7466,0.9425
15,4,387.4354,25.4511,0.9395
15,5,597.6288,65.8744,0.9377
15,6,785.7761,132.5248,0.9363
15,7,954.5366,93.9252,0.9349
15,8,387.9652,112.6549,0.9320
15,9,898.9099,135.9093,0.9344
15,10,787.4840,35.4187,0.9329
15,11,654.7206,125.2045,0.9305
15,12,510.9133,111.7122,0.9315
16,1,509.8021,29.3767,0.9458
16,2,847.6046,76.1188,0.9429
16,3,733.9262,71.7561,0.9425
16,4,387.2983,25.4334,0.9408
16,5,597.6249,65.9953,0.9372
16,6,785.6931,132.5730,0.9358
16,7,954.4881,93.8745,0.9329
16,8,387.9545,112.5920,0.9320
16,9,898.8666,135.8360,0.9339
16,10,787.5813,35.3756,0.9329
16,11,654.6479,125.1747,0.9315
16,12,510.9384,111.7511,0.9320
17,1,509.8074,29.4116,0.9450
17,2,847.6316,76.0191,0.9442
17,3,733.9348,71.7076,0.9417
17,4,387.3903,25.4203,0.9386
17,5,597.6678,65.9898,0.9381
17,6,785.7253,132.5469,0.9358
17,7,954.5266,93.9079,0.9358
17,8,387.9984,112.6180,0.9320
17,9,898.8920,135.9178,0.9339
17,10,787.5125,35.4016,0.9334
17,11,654.7096,125.2262,0.9315
17,12,510.9262,111.7481,0.9315
18,1,509.8454,29.4166,0.9454
18,2,847.6915,75.9859,0.9462
18,3,733.9561,71.6917,0.9421
18,4,387.4002,25.4465,0.9395
18,5,597.6230,65.9162,0.9377
18,6,785.7693,132.5176,0.9353
18,7,954.5288,93.9358,0.9349
18,8,387.9666,112.5980,0.9325
18,9,898.9043,135.9393,0.9339
18,10,787.4866,35.4147,0.9325
18,11,654.7560,125.1971,0.9305
18,12,510.8934,111.6927,0.9310
19,1,509.8401,29.3850,0.9462
19,2,847.6465,76.0808,0.9438
19,3,734.0025,71.6809,0.9421
19,4,387.3466,25.3740,0.9412
19,5,597.6056,65.9787,0.9381
19,6,785.7837,132.5360,0.9368
19,7,954.5428,93.9803,0.9339
19,8,387.9250,112.5788,0.9320
19,9,898.9350,135.8975,0.9334
19,10,787.5231,35.3758,0.9329
19,11,654.8050,125.2157,0.9315
19,12,510.9581,111.8277,0.9320
20,1,509.7759,29.3955,0.9454
20,2,847.6402,76.0213,0.9442
20,3,733.9260,71.7503,0.9425
20,4,387.4040,25.3889,0.9386
20,5,597.6254,65.9586,0.9381
20,6,785.7865,132.5378,0.9363
20,7,954.5450,93.9594,0.9368
20,8,387.9478,112.6114,0.9320
20,9,898.9476,135.9019,0.9339
20,10,787.4831,35.3495,0.9329
20,11,654.7328,125.2698,0.9325
20,12,510.9462,111.8269,0.9320
21,1,509.8308,29.3924,0.9454
21,2,847.6875,75.9790,0.9458
21,3,733.9338,71.7533,0.9421
21,4,387.4023,25.4288,0.9390
21,5,597.6455,65.8973,0.9381
21,6,785.7820,132.5049,0.9353
21,7,954.5656,93.9518,0.9353
21,8,387.9415,112.5887,0.9320
21,9,898.9333,135.9437,0.9339
21,10,787.5090,35.3813,0.9325
21,11,654.7493,125.1867,0.9305
21,12,510.9057,111.7062,0.9310
22,1,509.8522,29.3800,0.9458
22,2,847.6447,76.0687,0.9438
22,3,733.9806,71.6930,0.9417
22,4,387.3399,25.3546,0.9412
22,5,597.6074,65.9797,0.9381
22,6,785.7882,132.5372,0.9363
22,7,954.5643,93.9814,0.9339
22,8,387.8978,112.5717,0.9320
22,9,898.9568,135.8897,0.9339
22,10,787.5315,35.3599,0.9334
22,11,654.7969,125.2033,0.9310
22,12,510.9701,111.8194,0.9320
23,1,509.8051,29.3991,0.9454
23,2,847.6314,76.0310,0.9446
23,3,733.9945,71.6312,0.9417
23,4,387.5004,25.4393,0.9386
23,5,597.5969,65.9547,0.9395
23,6,785.7852,132.5430,0.9353
23,7,954.6164,94.0195,0.9368
23,8,387.9377,112.6251,0.9325
23,9,898.9218,135.9093,0.9339
23,10,787.4467,35.3489,0.9344
23,11,654.7595,125.2545,0.9310
23,12,510.9435,111.7616,0.9315
24,1,509.8391,29.4229,0.9462
24,2,847.6649,75.9998,0.9454
24,3,733.9563,71.7219,0.9417
24,4,387.4474,25.4584,0.9395
24,5,597.5906,65.9067,0.9390
24,6,785.7730,132.5297,0.9349
24,7,954.5383,94.0114,0.9353
24,8,387.9440,112.6176,0.9320
24,9,898.9032,135.8971,0.9339
24,10,787.4135,35.3464,0.9334
24,11,654.7207,125.2299,0.9315
24,12,510.9252,111.7552,0.9325
25,1,509.8333,29.3774,0.9454
25,2,847.6374,76.0834,0.9438
25,3,733.9835,71.6765,0.9421
25,4,387.3675,25.3897,0.9412
25,5,597.5734,65.9864,0.9377
25,6,785.7798,132.5580,0.9363
25,7,954.5603,93.9940,0.9339
25,8,387.8901,112.5991,0.9325
25,9,898.9276,135.8724,0.9339
25,10,787.4963,35.3555,0.9334
25,11,654.7773,125.2167,0.9310
25,12,510.9676,111.8489,0.9325
26,1,509.8062,29.3963,0.9454
26,2,847.6461,76.0733,0.9442
26,3,733.9745,71.6837,0.9417
26,4,387.5052,25.4462,0.9386
26,5,597.5905,66.0085,0.9395
26,6,785.7963,132.5783,0.9339
26,7,954.6076,94.0242,0.9368
26,8,387.9530,112.6359,0.9329
26,9,898.9401,135.8933,0.9339
26,10,787.4385,35.3443,0.9334
26,11,654.7626,125.2763,0.9305
26,12,510.9400,111.8140,0.9320
27,1,509.8768,29.4094,0.9462
27,2,847.6625,76.0208,0.9454
27,3,733.9843,71.7045,0.9417
27,4,387.4855,25.4439,0.9395
27,5,597.5887,65.9555,0.9390
27,6,785.7736,132.5644,0.9349
27,7,954.5510,94.0099,0.9358
27,8,387.9470,112.6376,0.9320
27,9,898.9516,135.9114,0.9334
27,10,787.4513,35.3797,0.9344
27,11,654.7307,125.2549,0.9315
27,12,510.9232,111.7845,0.9325
28,1,510.0065,29.4087,0.9458
28,2,847.6328,76.1291,0.9438
28,3,734.1193,71.6004,0.9417
28,4,387.4595,25.3693,0.9399
28,5,597.5923,66.0304,0.9386
28,6,785.7589,132.5965,0.9353
28,7,954.5960,94.0283,0.9344
28,8,387.9999,112.5374,0.9315
28,9,898.9187,135.8891,0.9334
28,10,787.4084,35.4278,0.9310
28,11,654.8183,125.3651,0.9305
28,12,510.9031,111.8538,0.9320
29,1,509.8873,29.4214,0.9450
29,2,847.6562,76.0798,0.9446
29,3,734.0381,71.6762,0.9417
29,4,387.5718,25.4454,0.9386
29,5,597.6186,65.9996,0.9395
29,6,785.7738,132.5969,0.9344
29,7,954.6282,94.0370,0.9368
29,8,387.9795,112.6019,0.9329
29,9,898.9347,135.9198,0.9339
29,10,787.4236,35.3834,0.9339
29,11,654.7819,125.3138,0.9305
29,12,510.9441,111.8162,0.9320
30,1,509.8962,29.4157,0.9462
30,2,847.6863,76.0096,0.9458
30,3,734.0092,71.7093,0.9417
30,4,387.5125,25.4310,0.9390
30,5,597.5997,65.9519,0.9381
30,6,785.7753,132.5711,0.9349
30,7,954.5460,94.0145,0.9358
30,8,387.9746,112.6114,0.9320
30,9,898.9462,135.9117,0.9339
30,10,787.4527,35.4163,0.9344
30,11,654.7518,125.2540,0.9310
30,12,510.9358,111.7667,0.9325
31,1,509.9052,29.3942,0.9454
31,2,847.6562,76.1111,0.9438
31,3,733.9494,71.7304,0.9425
31,4,387.4734,25.4271,0.9408
31,5,597.5950,65.9751,0.9377
31,6,785.7928,132.6055,0.9358
31,7,954.5844,94.0208,0.9349
31,8,388.0921,112.6098,0.9315
31,9,898.9117,135.8896,0.9339
31,10,787.4535,35.4357,0.9320
31,11,654.8194,125.3522,0.9325
31,12,510.9189,111.8448,0.9325
32,1,509.8501,29.4292,0.9454
32,2,847.6661,76.0825,0.9450
32,3,733.9621,71.7380,0.9421
32,4,387.5435,25.4540,0.9395
32,5,597.6241,65.9654,0.9395
32,6,785.7826,132.5586,0.9349
32,7,954.5533,93.9996,0.9353
32,8,388.0349,112.6406,0.9325
32,9,898.9348,135.9299,0.9339
32,10,787.4083,35.4178,0.9339
32,11,654.7837,125.2852,0.9305
32,12,510.9443,111.8212,0.9320
33,1,509.9045,29.3828,0.9454
33,2,847.6674,76.0503,0.9454
33,3,733.9820,71.6169,0.9421
33,4,387.5270,25.4343,0.9395
33,5,597.6576,65.9314,0.9381
33,6,785.7865,132.5508,0.9358
33,7,954.4677,93.9777,0.9353
33,8,387.9917,112.6303,0.9320
33,9,898.9224,135.8957,0.9339
33,10,787.4474,35.4539,0.9329
33,11,654.7014,125.2694,0.9299
33,12,510.9456,111.7500,0.9320
34,1,509.9097,29.3950,0.9466
34,2,847.6546,76.0417,0.9425
34,3,733.9868,71.6429,0.9412
34,4,387.3676,25.4638,0.9404
34,5,597.6846,65.9829,0.9363
34,6,785.7762,132.5767,0.9363
34,7,954.5371,94.0744,0.9358
34,8,387.9722,112.5876,0.9325
34,9,898.8540,135.9027,0.9329
34,10,787.4665,35.4427,0.9329
34,11,654.7847,125.2308,0.9325
34,12,510.9999,111.7783,0.9315
35,1,509.8519,29.4019,0.9454
35,2,847.6736,76.0536,0.9446
35,3,734.0136,71.6052,0.9412
35,4,387.5168,25.4877,0.9390
35,5,597.6681,65.9968,0.9390
35,6,785.7856,132.5733,0.9349
35,7,954.5329,93.9993,0.9358
35,8,387.9588,112.6428,0.9325
35,9,898.9290,135.9151,0.9334
35,10,787.4283,35.4064,0.9334
35,11,654.7281,125.2376,0.9305
35,12,510.9813,111.7645,0.9320
36,1,509.9156,29.3925,0.9458
36,2,847.6838,76.0618,0.9454
36,3,733.9792,71.6278,0.9421
36,4,387.5055,25.4302,0.9395
36,5,597.6561,65.9305,0.9381
36,6,785.8007,132.5721,0.9349
36,7,954.5114,93.9710,0.9353
36,8,387.9628,112.6389,0.9315
36,9,898.9251,135.8802,0.9344
36,10,787.4529,35.4438,0.9329
36,11,654.6769,125.2529,0.9299
36,12,510.9606,111.7559,0.9329
37,1,509.9015,29.4489,0.9454
37,2,847.6785,76.1114,0.9433
37,3,733.9953,71.6140,0.9417
37,4,387.3815,25.4482,0.9399
37,5,597.6513,65.9570,0.9372
37,6,785.7787,132.5802,0.9358
37,7,954.5849,94.0309,0.9344
37,8,388.0010,112.6032,0.9315
37,9,898.9153,135.8968,0.9329
37,10,787.4869,35.3928,0.9334
37,11,654.7129,125.2325,0.9320
37,12,510.9439,111.8403,0.9329
38,1,509.8554,29.4475,0.9454
38,2,847.6813,76.0660,0.9446
38,3,733.9723,71.6752,0.9421
38,4,387.5052,25.4683,0.9390
38,5,597.6653,65.9692,0.9390
38,6,785.7777,132.5802,0.9353
38,7,954.5605,93.9835,0.9353
38,8,387.9697,112.6549,0.9325
38,9,898.9161,135.9030,0.9339
38,10,787.4277,35.3857,0.9339
38,11,654.7209,125.2649,0.9294
38,12,510.9548,111.8460,0.9325
39,1,509.9205,29.4373,0.9458
39,2,847.6725,76.0322,0.9454
39,3,733.9656,71.6494,0.9425
39,4,387.5119,25.4355,0.9395
39,5,597.6825,65.9330,0.9386
39,6,785.7967,132.5646,0.9349
39,7,954.5114,94.0081,0.9344
39,8,387.9638,112.6590,0.9315
39,9,898.9121,135.8857,0.9339
39,10,787.4650,35.4327,0.9329
39,11,654.6875,125.2502,0.9299
39,12,510.9290,111.7869,0.9329
40,1,509.8949,29.4490,0.9454
40,2,847.6739,76.1001,0.9433
40,3,733.9925,71.6226,0.9417
40,4,387.3882,25.4365,0.9399
40,5,597.6713,65.9685,0.9372
40,6,785.7654,132.5761,0.9358
40,7,954.5808,94.0510,0.9344
40,8,388.0103,112.6106,0.9315
40,9,898.9083,135.8892,0.9334
40,10,787.5011,35.3872,0.9339
40,11,654.7230,125.2224,0.9320
40,12,510.9389,111.8430,0.9325
41,1,509.8600,29.4609,0.9450
41,2,847.6912,76.0760,0.9446
41,3,733.9702,71.6078,0.9417
41,4,387.4599,25.4264,0.9386
41,5,597.6960,65.9785,0.9381
41,6,785.7713,132.5660,0.9353
41,7,954.5987,93.9853,0.9344
41,8,387.9792,112.6310,0.9315
41,9,898.9693,135.9502,0.9334
41,10,787.4612,35.3286,0.9334
41,11,654.7094,125.2430,0.9299
41,12,510.9479,111.7851,0.9329
42,1,509.9112,29.4239,0.9466
42,2,847.6880,76.0514,0.9454
42,3,733.9585,71.6230,0.9425
42,4,387.4950,25.4370,0.9395
42,5,597.6948,65.9419,0.9377
42,6,785.7833,132.5578,0.9363
42,7,954.5948,93.9859,0.9353
42,8,387.9763,112.6217,0.9320
42,9,898.9411,135.9037,0.9339
42,10,787.4461,35.3800,0.9329
42,11,654.6992,125.2298,0.9305
42,12,510.9399,111.7365,0.9320
43,1,509.8989,29.4423,0.9458
43,2,847.6785,76.1143,0.9438
43,3,733.9835,71.6077,0.9417
43,4,387.3844,25.4236,0.9395
43,5,597.6826,65.9797,0.9372
43,6,785.7762,132.5805,0.9358
43,7,954.6125,94.0443,0.9344
43,8,388.0150,112.5841,0.9320
43,9,898.9244,135.9059,0.9334
43,10,787.4832,35.3810,0.9339
43,11,654.7367,125.2254,0.9315
43,12,510.9584,111.8499,0.9325
44,1,509.8645,29.4190,0.9450
44,2,847.6928,76.0755,0.9438
44,3,733.9273,71.6368,0.9421
44,4,387.4448,25.4127,0.9386
44,5,597.6821,65.9751,0.9386
44,6,785.7734,132.5733,0.9358
44,7,954.6440,93.9586,0.9344
44,8,387.9572,112.6413,0.9325
44,9,898.9724,135.9464,0.9334
44,10,787.4294,35.3219,0.9339
44,11,654.7185,125.2532,0.9305
44,12,510.9638,111.8319,0.9325
45,1,509.9129,29.4131,0.9462
45,2,847.6812,76.0668,0.9450
45,3,733.9582,71.6459,0.9425
45,4,387.4988,25.4516,0.9395
45,5,597.6891,65.9380,0.9377
45,6,785.7702,132.5383,0.9363
45,7,954.6511,93.9992,0.9358
45,8,387.9381,112.6364,0.9320
45,9,898.9538,135.9121,0.9339
45,10,787.4412,35.3882,0.9334
45,11,654.7185,125.2482,0.9299
45,12,510.9473,111.7898,0.9320
46,1,509.9928,29.4193,0.9458
46,2,847.6734,76.1606,0.9429
46,3,733.9610,71.5956,0.9421
46,4,387.4464,25.4441,0.9395
46,5,597.6031,66.0372,0.9377
46,6,785.7594,132.6447,0.9353
46,7,954.5388,93.9743,0.9320
46,8,387.9429,112.5591,0.9325
46,9,898.9473,135.8896,0.9339
46,10,787.4838,35.3798,0.9320
46,11,654.7487,125.2772,0.9315
46,12,510.8869,111.7485,0.9325
47,1,509.8896,29.3940,0.9454
47,2,847.6837,76.0819,0.9442
47,3,733.9530,71.6334,0.9421
47,4,387.5125,25.4633,0.9381
47,5,597.6476,65.9796,0.9386
47,6,785.7580,132.5876,0.9358
47,7,954.6258,93.9644,0.9349
47,8,387.9271,112.6319,0.9329
47,9,898.9872,135.9301,0.9334
47,10,787.4438,35.3267,0.9329
47,11,654.7495,125.2575,0.9305
47,12,510.9271,111.8024,0.9325
48,1,509.9303,29.4029,0.9462
48,2,847.6649,76.0573,0.9450
48,3,733.9459,71.6754,0.9425
48,4,387.5277,25.4609,0.9390
48,5,597.6659,65.9344,0.9372
48,6,785.7811,132.5489,0.9363
48,7,954.6767,93.9775,0.9358
48,8,387.9480,112.6270,0.9320
48,9,898.9498,135.9158,0.9344
48,10,787.4678,35.4093,0.9329
48,11,654.7639,125.2420,0.9299
48,12,510.9270,111.7789,0.9325
49,1,509.9548,29.3216,0.9470
49,2,847.6650,76.1453,0.9429
49,3,734.0043,71.6266,0.9412
49,4,387.4077,25.4833,0.9404
49,5,597.6499,65.9530,0.9368
49,6,785.7444,132.6146,0.9353
49,7,954.6685,93.9874,0.9344
49,8,388.0134,112.5817,0.9315
49,9,898.9488,135.8506,0.9339
49,10,787.4808,35.4112,0.9325
49,11,654.7269,125.2687,0.9320
49,12,510.9098,111.8302,0.9315
50,1,509.8837,29.3880,0.9454
50,2,847.6937,76.0709,0.9442
50,3,734.0020,71.6623,0.9425
50,4,387.5008,25.4650,0.9386
50,5,597.6448,65.9988,0.9386
50,6,785.7794,132.5704,0.9349
50,7,954.6837,93.9566,0.9344
50,8,387.9957,112.6189,0.9334
50,9,898.9713,135.9155,0.9339
50,10,787.4373,35.3470,0.9334
50,11,654.7376,125.2506,0.9305
50,12,510.9408,111.8335,0.9325
51,1,509.9407,29.4207,0.9462
51,2,847.6913,76.0374,0.9450
51,3,733.9942,71.6943,0.9417
51,4,387.5092,25.4808,0.9390
51,5,597.6576,65.9470,0.9377
51,6,785.8215,132.5279,0.9358
51,7,954.7109,93.9132,0.9344
51,8,387.9619,112.6626,0.9325
51,9,899.0189,135.9204,0.9339
51,10,787.4592,35.4274,0.9325
51,11,654.7701,125.2142,0.9299
51,12,510.9346,111.7910,0.9329
52,1,510.0019,29.4624,0.9466
52,2,847.6773,76.0202,0.9425
52,3,734.1379,71.6738,0.9404
52,4,387.3797,25.5297,0.9399
52,5,597.6540,65.9066,0.9363
52,6,785.7749,132.5509,0.9358
52,7,954.7496,93.9393,0.9344
52,8,388.0397,112.5940,0.9320
52,9,898.9990,135.9421,0.9334
52,10,787.4521,35.4276,0.9325
52,11,654.7541,125.3012,0.9320
52,12,511.0349,111.8347,0.9315
53,1,509.9197,29.4247,0.9454
53,2,847.7192,76.0137,0.9442
53,3,734.0772,71.6686,0.9417
53,4,387.5180,25.5017,0.9381
53,5,597.6496,65.9813,0.9386
53,6,785.8081,132.5663,0.9344
53,7,954.6956,93.9343,0.9349
53,8,388.0144,112.6606,0.9329
53,9,899.0140,135.9403,0.9334
53,10,787.4535,35.3712,0.9329
53,11,654.7245,125.2919,0.9299
53,12,511.0292,111.8088,0.9315
54,1,509.9667,29.4237,0.9462
54,2,847.7219,76.0373,0.9446
54,3,734.0084,71.7075,0.9425
54,4,387.4913,25.5008,0.9390
54,5,597.6255,65.9432,0.9386
54,6,785.8321,132.5566,0.9353
54,7,954.7039,94.0039,0.9349
54,8,387.9715,112.6843,0.9325
54,9,899.0250,135.8998,0.9344
54,10,787.4639,35.4585,0.9325
54,11,654.7650,125.2338,0.9294
54,12,510.9831,111.7815,0.9325
55,1,510.0513,29.4332,0.9458
55,2,847.7170,76.1093,0.9417
55,3,734.0938,71.7288,0.9421
55,4,387.4349,25.4701,0.9399
55,5,597.6135,65.9955,0.9368
55,6,785.8302,132.6246,0.9353
55,7,954.7004,93.9506,0.9320
55,8,388.0997,112.6181,0.9325
55,9,898.9652,135.8942,0.9334
55,10,787.4926,35.4388,0.9320
55,11,654.8113,125.2693,0.9320
55,12,511.0668,111.7691,0.9305
56,1,509.9527,29.4138,0.9454
56,2,847.7520,76.0416,0.9450
56,3,734.0818,71.6590,0.9417
56,4,387.5444,25.4848,0.9386
56,5,597.6665,65.9923,0.9386
56,6,785.8295,132.5586,0.9344
56,7,954.6834,93.9716,0.9353
56,8,388.0186,112.6585,0.9334
56,9,899.0128,135.9517,0.9334
56,10,787.4799,35.3721,0.9329
56,11,654.7854,125.2574,0.9305
56,12,511.0557,111.8016,0.9315
57,1,509.9631,29.4218,0.9462
57,2,847.7442,76.0589,0.9446
57,3,734.0970,71.6769,0.9421
57,4,387.4988,25.4942,0.9395
57,5,597.6601,65.9678,0.9372
57,6,785.8345,132.5661,0.9349
57,7,954.7104,94.0350,0.9358
57,8,388.0178,112.6738,0.9329
57,9,899.0264,135.9041,0.9339
57,10,787.5174,35.4617,0.9325
57,11,654.7930,125.2334,0.9299
57,12,510.9934,111.7789,0.9325
58,1,510.0047,29.4722,0.9470
58,2,847.7755,76.1642,0.9425
58,3,734.1179,71.6754,0.9417
58,4,387.5156,25.5566,0.9381
58,5,597.6213,66.0200,0.9377
58,6,785.8616,132.6436,0.9349
58,7,954.7052,93.9913,0.9339
58,8,388.0445,112.5739,0.9325
58,9,899.0371,135.9849,0.9339
58,10,787.5868,35.5327,0.9310
58,11,654.9218,125.1842,0.9325
58,12,511.0909,111.8034,0.9315
59,1,509.9071,29.4214,0.9454
59,2,847.7682,76.0705,0.9446
59,3,734.1295,71.6524,0.9412
59,4,387.6103,25.5075,0.9386
59,5,597.6519,66.0012,0.9386
59,6,785.8596,132.5714,0.9344
59,7,954.6550,93.9603,0.9349
59,8,388.0121,112.6416,0.9329
59,9,899.0440,135.9363,0.9334
59,10,787.5792,35.4623,0.9329
59,11,654.8672,125.2161,0.9310
59,12,511.0548,111.8240,0.9315
60,1,509.9651,29.4211,0.9462
60,2,847.7565,76.0669,0.9446
60,3,734.1010,71.7457,0.9425
60,4,387.5176,25.5022,0.9399
60,5,597.6341,65.9630,0.9377
60,6,785.8453,132.5608,0.9349
60,7,954.6816,93.9546,0.9349
60,8,388.0331,112.6829,0.9329
60,9,899.0685,135.9077,0.9339
60,10,787.5650,35.4643,0.9334
60,11,654.8216,125.2343,0.9299
60,12,511.0201,111.7993,0.9320
61,1,510.0513,29.3855,0.9470
61,2,847.7365,76.1080,0.9425
61,3,734.1759,71.6384,0.9404
61,4,387.4707,25.5168,0.9386
61,5,597.6558,65.9691,0.9372
61,6,785.8655,132.5599,0.9358
61,7,954.6827,93.9737,0.9320
61,8,388.0562,112.6057,0.9320
61,9,899.0419,135.9465,0.9325
61,10,787.4841,35.3767,0.9329
61,11,654.9085,125.2537,0.9315
61,12,511.0193,111.7869,0.9315
62,1,509.9415,29.3918,0.9458
62,2,847.7590,76.0300,0.9446
62,3,734.1443,71.6277,0.9417
62,4,387.4364,25.5011,0.9386
